file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,cache/1[java.lang.String],false,95,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,"basicAuth/2[java.lang.String,java.lang.String]",false,89,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$HttpbinApi,deny/0,false,93,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/MainActivity.java,com.readystatesoftware.chuck.sample.MainActivity$Anonymous1,onClick/1[com.readystatesoftware.chuck.sample.View],false,41,2,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/MainActivity.java,com.readystatesoftware.chuck.sample.MainActivity$Anonymous2,onClick/1[com.readystatesoftware.chuck.sample.View],false,47,2,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/library-no-op/src/main/java/com/readystatesoftware/chuck/ChuckInterceptor.java,com.readystatesoftware.chuck.ChuckInterceptor,maxContentLength/1[long],false,45,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/library-no-op/src/main/java/com/readystatesoftware/chuck/ChuckInterceptor.java,com.readystatesoftware.chuck.ChuckInterceptor,showNotification/1[boolean],false,41,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/library-no-op/src/main/java/com/readystatesoftware/chuck/ChuckInterceptor.java,com.readystatesoftware.chuck.ChuckInterceptor,retainDataFor/1[com.readystatesoftware.chuck.ChuckInterceptor.Period],false,49,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/library-no-op/src/main/java/com/readystatesoftware/chuck/ChuckInterceptor.java,com.readystatesoftware.chuck.ChuckInterceptor,intercept/1[com.readystatesoftware.chuck.Chain],false,54,3,0,0,0,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/library-no-op/src/main/java/com/readystatesoftware/chuck/ChuckInterceptor.java,com.readystatesoftware.chuck.ChuckInterceptor,ChuckInterceptor/1[com.readystatesoftware.chuck.Context],true,38,1,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService$Data,Data/1[java.lang.String],true,45,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,false
/home/carlos/Documentos/faculdade/LES/LAB02/repositorios_clonados/chuck/sample/src/main/java/com/readystatesoftware/chuck/sample/SampleApiService.java,com.readystatesoftware.chuck.sample.SampleApiService,getInstance/1[com.readystatesoftware.chuck.sample.OkHttpClient],false,34,3,1,1,0,1,5,4,1,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,8,0,false
